id,district_id,address,longitude,latitude,land_area,polygon,geometry,created_at,updated_at,description,type,location,year
0601e4d7-df6c-4ca5-ae61-083ba8afd064,350901,"Ngampelrejo, 68168, Jombang, Jember, East Java, Indonesia",113.359082714137,-8.22303153841428,55.57,010600008001000000010300008001000000270400001042E24C43565C40DF056FD3958920C000000000000000002D5AC78B41565C401FD15440BB8920C000000000000000005DD0AD9D49565C4062719741D88920C000000000000000001000DD1653565C40A0A6FF00F98920C000000000000000005FA6E1EC5A565C40BEBD9954118A20C00000000000000000BD795BFD59565C40E2F8AAD9268A20C0000000000000000099506DE257565C40211ADFFB418A20C000000000000000005359E9F554565C40603B131E5D8A20C00000000000000000AF4BCC3453565C407F5E2A82748A20C00000000000000000CCA6D03751565C40C024C7F68A8A20C000000000000000008BA81CA250565C40E061BBBD9C8A20C00000000000000000470CF1FE4E565C40FE2575F0B68A20C00000000000000000673C0FC34E565C4043319233D08A20C00000000000000000E7DD1EA54E565C4060DD5145EC8A20C000000000000000007037F3714E565C409F6FD25AEF8A20C00000000000000000A341F3014D565C409FE86E88058B20C00000000000000000A341F3014D565C40C149DA80148B20C0000000000000000004F603E44C565C40DF4331BB1F8B20C0000000000000000004F603E44C565C40E003FAE42B8B20C0000000000000000040FBE7224B565C401E2FC8D5498B20C000000000000000008AAE4D5B4A565C40A0C6B289618B20C000000000000000005B75555448565C40805B193B7E8B20C000000000000000006B165B4D46565C408253CE26A68B20C0000000000000000076EFC28545565C403D83035CBB8B20C00000000000000000C96F13E644565C40BFE5B0D5C78B20C000000000000000008616070743565C4002E7F256C58B20C00000000000000000CFC96C3F42565C40214C24D3CC8B20C0000000000000000057DD0E0041565C405EDE0682EE8B20C00000000000000000CAD09CE83F565C4001D579EC188C20C00000000000000000DFF0B0C03F565C40BEFC630D568C20C0000000000000000029A416F93E565C401F899DF6828C20C00000000000000000D0A4B7B93D565C40215341E2AA8C20C000000000000000000F8B32CA3C565C4061E3404FD08C20C000000000000000002FFE6F523C565C40DF113403E88C20C00000000000000000C96F13E644565C4062D72FB7FF8C20C00000000000000000B45CA88F4F565C409E93325D138D20C0000000000000000094E96A0750565C409FD4ECA71D8D20C0000000000000000054BA72F84F565C40E0144B94348D20C00000000000000000CB469B6E4F565C40827B60B8548D20C00000000000000000532ED6354F565C401E843DF5618D20C00000000000000000B03294BF4D565C406129CD5D808D20C00000000000000000AED73B764C565C409F2DBAF79B8D20C00000000000000000EC3778FE4B565C40C21B9421A88D20C00000000000000000AC0880EF4B565C40DEEA4381B88D20C000000000000000008B3AEA1D4B565C40FE5A9240D98D20C000000000000000004A7F554C4A565C40401795E6EC8D20C000000000000000005F1F12C849565C403D03FD20F38D20C00000000000000000C1FD800746565C40A3E66B5C208E20C000000000000000008C4B7BA145565C409E9BF4EC298E20C00000000000000000E05EE34445565C40BE342A9B328E20C00000000000000000FECB4B8441565C4083874F1E3C8E20C000000000000000003E7E887040565C409E9BF4EC298E20C0000000000000000077D613023E565C40A2476BDC008E20C0000000000000000097AADA8C38565C409F0462D7CB8D20C0000000000000000005A5D0C833565C40E017A6FBA88D20C0000000000000000077C6573832565C40C3C0838A9D8D20C00000000000000000DF2052BA31565C40FFD6CEF0998D20C00000000000000000A0FD013C2D565C40417E7445848D20C000000000000000005014DEA125565C406145C0AC468D20C000000000000000007E96262621565C40A2FEABC10D8D20C00000000000000000ECC7866B1E565C4022999891EE8C20C000000000000000003A49A93A1A565C40DFF30829D08C20C00000000000000000C9C87F9F16565C401E6025ECC98C20C00000000000000000827ED74E11565C40A2F12E0AC78C20C00000000000000000C99D6CDF10565C40C078C0CDC68C20C00000000000000000419659120D565C40E1719024C98C20C00000000000000000633F3A5E09565C40E247702DD78C20C00000000000000000C080B97106565C4022999891EE8C20C00000000000000000219B1EF305565C40BFF43DE3F58C20C000000000000000008C97042E03565C40BE2237901C8D20C00000000000000000DA1A493602565C40212235132A8D20C0000000000000000057E3539D01565C405FA6036B328D20C000000000000000003CF5CCBBFF555C40401A22F53E8D20C0000000000000000073E95D91FF555C40406E1010408D20C0000000000000000042550D41FC555C401E447D07498D20C00000000000000000D5DB6429F9555C40BEAF1E644A8D20C00000000000000000121640F1F6555C403F3D4D5E4B8D20C0000000000000000042428F76EE555C4022603DAC3F8D20C000000000000000007D0A85AAE6555C40E112933F318D20C0000000000000000001E79751E4555C40E13AE6B82A8D20C00000000000000000236C82ECD8555C403DC20F0B0B8D20C00000000000000000C68D6FB0D6555C409EFD4C5FFD8C20C0000000000000000095161CC8D4555C4021EFE1B3F18C20C000000000000000004CF5FA19D2555C401D51F505D68C20C0000000000000000058CE5528CF555C403F37FA05AC8C20C0000000000000000011407EF7CD555C402334F4089B8C20C00000000000000000DFF3F140CC555C40E2685C98828C20C0000000000000000095AD5B28CC555C4081F2398E578C20C000000000000000003443FE27CC555C40E1A09BEE568C20C0000000000000000000F3CB8BCC555C401E530B5F3E8C20C00000000000000000A83C6159CE555C40017D2B56308C20C00000000000000000A6D5020ED0555C40003724A4248C20C0000000000000000068BE4384D1555C4020BC4E5A208C20C00000000000000000F61DC162D4555C4061DBEA11218C20C000000000000000000417AFA2D4555C407F41EC21218C20C00000000000000000D315465CDB555C40FE91BB51298C20C00000000000000000598CCEBAE5555C40A191E55C3E8C20C000000000000000009666889DE8555C40C0411338448C20C00000000000000000F706FC6DF1555C40A38A6E4B518C20C00000000000000000FDB20C55F7555C403EF1F70C5A8C20C000000000000000006B035491FA555C4062947BD5588C20C00000000000000000137E41BC02565C405FA433C3558C20C00000000000000000EE6D022508565C404029EB674C8C20C0000000000000000070DDCF5408565C405E152ADC4B8C20C000000000000000009C1E23BF0F565C409E6B332F368C20C00000000000000000B313C86613565C4080DF24CB1E8C20C00000000000000000CAF04C2616565C405EF055B6058C20C00000000000000000829D0F8D16565C405F7F630C028C20C0000000000000000074A785DC16565C40C0A62437FF8B20C00000000000000000E7256E3119565C401E4AEDFEDE8B20C00000000000000000FA8AE2131A565C4060C2BDC5D28B20C00000000000000000A838BD741B565C4082EF34279C8B20C000000000000000003B32687E1B565C40E3780CA89A8B20C00000000000000000F82EB2581B565C40205B5194958B20C000000000000000002270D8411B565C4023F09539908B20C00000000000000000BDA5CF201B565C40603D870E8E8B20C000000000000000007B475DD01A565C40236F4B3A838B20C00000000000000000FA5CD0EF19565C4022287842638B20C00000000000000000A114F4B117565C40A1630372548B20C00000000000000000D8D8C73816565C4021A5080B4F8B20C00000000000000000BB08235B15565C40FE9B69DE4B8B20C0000000000000000057367BB912565C40E3CCB97E3B8B20C000000000000000009CE1BFA612565C407ECF57D53A8B20C000000000000000003CC89C7B10565C40FFF9FE38278B20C000000000000000009805821C0E565C40BF0AC6CD188B20C000000000000000004E44DB0B0E565C40A1358A68188B20C0000000000000000072FF96A20A565C403FEC5DF3128B20C00000000000000000A47AAF7D08565C40C1E447270B8B20C00000000000000000C602061906565C405F25FA63F78A20C00000000000000000D2BF367805565C4002B7F533F28A20C000000000000000008FEC682103565C4022CFAAF2E48A20C00000000000000000214A53BB01565C4041CFECC7E18A20C000000000000000006F18D2CFFE555C403E19792BDB8A20C00000000000000000EFAC08F7FD555C402189A340D98A20C000000000000000009BF527C6F9555C40C25407C7CC8A20C000000000000000006C206F4FF6555C40627EB388B98A20C000000000000000001400F043F6555C402070E148B98A20C000000000000000009A9DE77DF3555C40DEE8D170A48A20C000000000000000006F2F940CF3555C409EC72C1DA18A20C0000000000000000083A125C7F1555C4021854E359E8A20C00000000000000000A63BA8F4EE555C40A1E3ECC1978A20C000000000000000000E19CEB6EC555C40A1E3ECC1978A20C00000000000000000AB09658BEB555C40E17D1A85918A20C0000000000000000006989E55EB555C409FE66C13848A20C000000000000000008B0A8B40EB555C40C0B59ACE7E8A20C00000000000000000E80E49CAE9555C40418F5EA76D8A20C000000000000000000CCA0461E6555C401F22769E5F8A20C00000000000000000E3EA65B3E1555C40626F6C06508A20C00000000000000000B1443A18DE555C40E28316DF3E8A20C0000000000000000060C3EAC7DA555C407FCD01612B8A20C00000000000000000E717F5AED9555C405F38DB7E278A20C000000000000000004D477FB6D5555C40A2B83072198A20C00000000000000000198F78D0D1555C40E12B7DDE108A20C00000000000000000B7DA4E51D1555C4041588C940F8A20C00000000000000000E7E84C35CE555C40DF473D83078A20C0000000000000000007A6DF2DCC555C4042B2B8D9018A20C00000000000000000356A6F04CA555C40C3983ED1FB8920C00000000000000000F296A1ADC7555C40C2910E28FE8920C00000000000000000B31FAD5AC7555C407F36E911FE8920C000000000000000004D8052CEC6555C4080D876ECFD8920C00000000000000000AC9F1DC1C4555C407F0C7160FD8920C00000000000000000D3C37279C3555C4021DCAE07FB8920C00000000000000000C19A7C13C0555C40BF16C6CCF48920C00000000000000000C83D536BBE555C40C1BB2E1FF08920C0000000000000000037BE4F85BA555C40A340E6C3E68920C0000000000000000091DB1803B7555C409E47166DE48920C00000000000000000F7A6637AB4555C40DDE14330DE8920C00000000000000000F8F40116B3555C40009DA6A1D68920C000000000000000006C911CFFB1555C40C0959BB7D08920C0000000000000000027FEC5BFB1555C406286C65FCF8920C000000000000000004BB98156AE555C409E86856CB68920C000000000000000008F731738AB555C401D2B089CA78920C000000000000000005C718337AA555C40DD1CCCE4A38920C0000000000000000034E70460A8555C405E0FD0109D8920C000000000000000009121161DA8555C404151442B9C8920C00000000000000000A035FDE1A0555C40239D5D5E838920C00000000000000000AE2CB04B9D555C4060938D7E698920C000000000000000005A78911B9B555C4021BB54B6598920C000000000000000002BBC03F09A555C40805A3A7C588920C0000000000000000020F95A0296555C40BFBF97C73C8920C0000000000000000069A8AFB993555C40E2E2D5F02F8920C0000000000000000001E5087C92555C40FE17FBFD288920C00000000000000000F30378878B555C4042C5CF0A028920C000000000000000004A271CBE88555C408084F46FF28820C00000000000000000D9A79F1486555C4082B79B87E38820C000000000000000007075AAC384555C40618321D8DC8820C000000000000000004A01FF1A84555C40811F5A7FD98820C0000000000000000083A9EC0F82555C40211A831ECF8820C000000000000000005CE52F4B80555C406186E422C68820C000000000000000007320518C7F555C4062AA5B54C38820C0000000000000000031A715F07C555C404191DC97BC8820C000000000000000001C2547EB7C555C40A14A728BBC8820C000000000000000001ECF4DEC78555C4040B77471C08820C000000000000000000C1F793677555C40219C799FCE8820C00000000000000000E77D74CE75555C40DF6B6048DA8820C0000000000000000016ACBA0C74555C40028BFAD8E88820C00000000000000000292E069073555C40A09BDBE2EC8820C00000000000000000BB87A7FE71555C401EA4EF33038920C00000000000000000461BD80E6C555C4022D59CB4578920C00000000000000000928A1F9367555C401FD29E07818920C0000000000000000005C44FDC64555C40E23CD8FF8C8920C0000000000000000024B4FCF85F555C40A330828EA28920C00000000000000000EC3E9F7F5D555C408081A833AB8920C0000000000000000053E04B7E57555C408250742FC08920C00000000000000000053416EF55555C403FC4A6BEC18920C000000000000000000B14AED052555C40E0D511F7C08920C000000000000000001F3AF3614C555C40E2E37149BC8920C00000000000000000F462DA9749555C40FF2BAD63B58920C000000000000000003330A16B47555C40C0C04704B08920C00000000000000000BD973F0246555C40BDD43011A98920C00000000000000000084FFAD843555C4022DE7DB19E8920C00000000000000000AF26E2BC3E555C403FF1836F718920C00000000000000000814E73B837555C40BFAD...,010600008001000000010300008001000000270400001042E24C43565C40DF056FD3958920C000000000000000002D5AC78B41565C401FD15440BB8920C000000000000000005DD0AD9D49565C4062719741D88920C000000000000000001000DD1653565C40A0A6FF00F98920C000000000000000005FA6E1EC5A565C40BEBD9954118A20C00000000000000000BD795BFD59565C40E2F8AAD9268A20C0000000000000000099506DE257565C40211ADFFB418A20C000000000000000005359E9F554565C40603B131E5D8A20C00000000000000000AF4BCC3453565C407F5E2A82748A20C00000000000000000CCA6D03751565C40C024C7F68A8A20C000000000000000008BA81CA250565C40E061BBBD9C8A20C00000000000000000470CF1FE4E565C40FE2575F0B68A20C00000000000000000673C0FC34E565C4043319233D08A20C00000000000000000E7DD1EA54E565C4060DD5145EC8A20C000000000000000007037F3714E565C409F6FD25AEF8A20C00000000000000000A341F3014D565C409FE86E88058B20C00000000000000000A341F3014D565C40C149DA80148B20C0000000000000000004F603E44C565C40DF4331BB1F8B20C0000000000000000004F603E44C565C40E003FAE42B8B20C0000000000000000040FBE7224B565C401E2FC8D5498B20C000000000000000008AAE4D5B4A565C40A0C6B289618B20C000000000000000005B75555448565C40805B193B7E8B20C000000000000000006B165B4D46565C408253CE26A68B20C0000000000000000076EFC28545565C403D83035CBB8B20C00000000000000000C96F13E644565C40BFE5B0D5C78B20C000000000000000008616070743565C4002E7F256C58B20C00000000000000000CFC96C3F42565C40214C24D3CC8B20C0000000000000000057DD0E0041565C405EDE0682EE8B20C00000000000000000CAD09CE83F565C4001D579EC188C20C00000000000000000DFF0B0C03F565C40BEFC630D568C20C0000000000000000029A416F93E565C401F899DF6828C20C00000000000000000D0A4B7B93D565C40215341E2AA8C20C000000000000000000F8B32CA3C565C4061E3404FD08C20C000000000000000002FFE6F523C565C40DF113403E88C20C00000000000000000C96F13E644565C4062D72FB7FF8C20C00000000000000000B45CA88F4F565C409E93325D138D20C0000000000000000094E96A0750565C409FD4ECA71D8D20C0000000000000000054BA72F84F565C40E0144B94348D20C00000000000000000CB469B6E4F565C40827B60B8548D20C00000000000000000532ED6354F565C401E843DF5618D20C00000000000000000B03294BF4D565C406129CD5D808D20C00000000000000000AED73B764C565C409F2DBAF79B8D20C00000000000000000EC3778FE4B565C40C21B9421A88D20C00000000000000000AC0880EF4B565C40DEEA4381B88D20C000000000000000008B3AEA1D4B565C40FE5A9240D98D20C000000000000000004A7F554C4A565C40401795E6EC8D20C000000000000000005F1F12C849565C403D03FD20F38D20C00000000000000000C1FD800746565C40A3E66B5C208E20C000000000000000008C4B7BA145565C409E9BF4EC298E20C00000000000000000E05EE34445565C40BE342A9B328E20C00000000000000000FECB4B8441565C4083874F1E3C8E20C000000000000000003E7E887040565C409E9BF4EC298E20C0000000000000000077D613023E565C40A2476BDC008E20C0000000000000000097AADA8C38565C409F0462D7CB8D20C0000000000000000005A5D0C833565C40E017A6FBA88D20C0000000000000000077C6573832565C40C3C0838A9D8D20C00000000000000000DF2052BA31565C40FFD6CEF0998D20C00000000000000000A0FD013C2D565C40417E7445848D20C000000000000000005014DEA125565C406145C0AC468D20C000000000000000007E96262621565C40A2FEABC10D8D20C00000000000000000ECC7866B1E565C4022999891EE8C20C000000000000000003A49A93A1A565C40DFF30829D08C20C00000000000000000C9C87F9F16565C401E6025ECC98C20C00000000000000000827ED74E11565C40A2F12E0AC78C20C00000000000000000C99D6CDF10565C40C078C0CDC68C20C00000000000000000419659120D565C40E1719024C98C20C00000000000000000633F3A5E09565C40E247702DD78C20C00000000000000000C080B97106565C4022999891EE8C20C00000000000000000219B1EF305565C40BFF43DE3F58C20C000000000000000008C97042E03565C40BE2237901C8D20C00000000000000000DA1A493602565C40212235132A8D20C0000000000000000057E3539D01565C405FA6036B328D20C000000000000000003CF5CCBBFF555C40401A22F53E8D20C0000000000000000073E95D91FF555C40406E1010408D20C0000000000000000042550D41FC555C401E447D07498D20C00000000000000000D5DB6429F9555C40BEAF1E644A8D20C00000000000000000121640F1F6555C403F3D4D5E4B8D20C0000000000000000042428F76EE555C4022603DAC3F8D20C000000000000000007D0A85AAE6555C40E112933F318D20C0000000000000000001E79751E4555C40E13AE6B82A8D20C00000000000000000236C82ECD8555C403DC20F0B0B8D20C00000000000000000C68D6FB0D6555C409EFD4C5FFD8C20C0000000000000000095161CC8D4555C4021EFE1B3F18C20C000000000000000004CF5FA19D2555C401D51F505D68C20C0000000000000000058CE5528CF555C403F37FA05AC8C20C0000000000000000011407EF7CD555C402334F4089B8C20C00000000000000000DFF3F140CC555C40E2685C98828C20C0000000000000000095AD5B28CC555C4081F2398E578C20C000000000000000003443FE27CC555C40E1A09BEE568C20C0000000000000000000F3CB8BCC555C401E530B5F3E8C20C00000000000000000A83C6159CE555C40017D2B56308C20C00000000000000000A6D5020ED0555C40003724A4248C20C0000000000000000068BE4384D1555C4020BC4E5A208C20C00000000000000000F61DC162D4555C4061DBEA11218C20C000000000000000000417AFA2D4555C407F41EC21218C20C00000000000000000D315465CDB555C40FE91BB51298C20C00000000000000000598CCEBAE5555C40A191E55C3E8C20C000000000000000009666889DE8555C40C0411338448C20C00000000000000000F706FC6DF1555C40A38A6E4B518C20C00000000000000000FDB20C55F7555C403EF1F70C5A8C20C000000000000000006B035491FA555C4062947BD5588C20C00000000000000000137E41BC02565C405FA433C3558C20C00000000000000000EE6D022508565C404029EB674C8C20C0000000000000000070DDCF5408565C405E152ADC4B8C20C000000000000000009C1E23BF0F565C409E6B332F368C20C00000000000000000B313C86613565C4080DF24CB1E8C20C00000000000000000CAF04C2616565C405EF055B6058C20C00000000000000000829D0F8D16565C405F7F630C028C20C0000000000000000074A785DC16565C40C0A62437FF8B20C00000000000000000E7256E3119565C401E4AEDFEDE8B20C00000000000000000FA8AE2131A565C4060C2BDC5D28B20C00000000000000000A838BD741B565C4082EF34279C8B20C000000000000000003B32687E1B565C40E3780CA89A8B20C00000000000000000F82EB2581B565C40205B5194958B20C000000000000000002270D8411B565C4023F09539908B20C00000000000000000BDA5CF201B565C40603D870E8E8B20C000000000000000007B475DD01A565C40236F4B3A838B20C00000000000000000FA5CD0EF19565C4022287842638B20C00000000000000000A114F4B117565C40A1630372548B20C00000000000000000D8D8C73816565C4021A5080B4F8B20C00000000000000000BB08235B15565C40FE9B69DE4B8B20C0000000000000000057367BB912565C40E3CCB97E3B8B20C000000000000000009CE1BFA612565C407ECF57D53A8B20C000000000000000003CC89C7B10565C40FFF9FE38278B20C000000000000000009805821C0E565C40BF0AC6CD188B20C000000000000000004E44DB0B0E565C40A1358A68188B20C0000000000000000072FF96A20A565C403FEC5DF3128B20C00000000000000000A47AAF7D08565C40C1E447270B8B20C00000000000000000C602061906565C405F25FA63F78A20C00000000000000000D2BF367805565C4002B7F533F28A20C000000000000000008FEC682103565C4022CFAAF2E48A20C00000000000000000214A53BB01565C4041CFECC7E18A20C000000000000000006F18D2CFFE555C403E19792BDB8A20C00000000000000000EFAC08F7FD555C402189A340D98A20C000000000000000009BF527C6F9555C40C25407C7CC8A20C000000000000000006C206F4FF6555C40627EB388B98A20C000000000000000001400F043F6555C402070E148B98A20C000000000000000009A9DE77DF3555C40DEE8D170A48A20C000000000000000006F2F940CF3555C409EC72C1DA18A20C0000000000000000083A125C7F1555C4021854E359E8A20C00000000000000000A63BA8F4EE555C40A1E3ECC1978A20C000000000000000000E19CEB6EC555C40A1E3ECC1978A20C00000000000000000AB09658BEB555C40E17D1A85918A20C0000000000000000006989E55EB555C409FE66C13848A20C000000000000000008B0A8B40EB555C40C0B59ACE7E8A20C00000000000000000E80E49CAE9555C40418F5EA76D8A20C000000000000000000CCA0461E6555C401F22769E5F8A20C00000000000000000E3EA65B3E1555C40626F6C06508A20C00000000000000000B1443A18DE555C40E28316DF3E8A20C0000000000000000060C3EAC7DA555C407FCD01612B8A20C00000000000000000E717F5AED9555C405F38DB7E278A20C000000000000000004D477FB6D5555C40A2B83072198A20C00000000000000000198F78D0D1555C40E12B7DDE108A20C00000000000000000B7DA4E51D1555C4041588C940F8A20C00000000000000000E7E84C35CE555C40DF473D83078A20C0000000000000000007A6DF2DCC555C4042B2B8D9018A20C00000000000000000356A6F04CA555C40C3983ED1FB8920C00000000000000000F296A1ADC7555C40C2910E28FE8920C00000000000000000B31FAD5AC7555C407F36E911FE8920C000000000000000004D8052CEC6555C4080D876ECFD8920C00000000000000000AC9F1DC1C4555C407F0C7160FD8920C00000000000000000D3C37279C3555C4021DCAE07FB8920C00000000000000000C19A7C13C0555C40BF16C6CCF48920C00000000000000000C83D536BBE555C40C1BB2E1FF08920C0000000000000000037BE4F85BA555C40A340E6C3E68920C0000000000000000091DB1803B7555C409E47166DE48920C00000000000000000F7A6637AB4555C40DDE14330DE8920C00000000000000000F8F40116B3555C40009DA6A1D68920C000000000000000006C911CFFB1555C40C0959BB7D08920C0000000000000000027FEC5BFB1555C406286C65FCF8920C000000000000000004BB98156AE555C409E86856CB68920C000000000000000008F731738AB555C401D2B089CA78920C000000000000000005C718337AA555C40DD1CCCE4A38920C0000000000000000034E70460A8555C405E0FD0109D8920C000000000000000009121161DA8555C404151442B9C8920C00000000000000000A035FDE1A0555C40239D5D5E838920C00000000000000000AE2CB04B9D555C4060938D7E698920C000000000000000005A78911B9B555C4021BB54B6598920C000000000000000002BBC03F09A555C40805A3A7C588920C0000000000000000020F95A0296555C40BFBF97C73C8920C0000000000000000069A8AFB993555C40E2E2D5F02F8920C0000000000000000001E5087C92555C40FE17FBFD288920C00000000000000000F30378878B555C4042C5CF0A028920C000000000000000004A271CBE88555C408084F46FF28820C00000000000000000D9A79F1486555C4082B79B87E38820C000000000000000007075AAC384555C40618321D8DC8820C000000000000000004A01FF1A84555C40811F5A7FD98820C0000000000000000083A9EC0F82555C40211A831ECF8820C000000000000000005CE52F4B80555C406186E422C68820C000000000000000007320518C7F555C4062AA5B54C38820C0000000000000000031A715F07C555C404191DC97BC8820C000000000000000001C2547EB7C555C40A14A728BBC8820C000000000000000001ECF4DEC78555C4040B77471C08820C000000000000000000C1F793677555C40219C799FCE8820C00000000000000000E77D74CE75555C40DF6B6048DA8820C0000000000000000016ACBA0C74555C40028BFAD8E88820C00000000000000000292E069073555C40A09BDBE2EC8820C00000000000000000BB87A7FE71555C401EA4EF33038920C00000000000000000461BD80E6C555C4022D59CB4578920C00000000000000000928A1F9367555C401FD29E07818920C0000000000000000005C44FDC64555C40E23CD8FF8C8920C0000000000000000024B4FCF85F555C40A330828EA28920C00000000000000000EC3E9F7F5D555C408081A833AB8920C0000000000000000053E04B7E57555C408250742FC08920C00000000000000000053416EF55555C403FC4A6BEC18920C000000000000000000B14AED052555C40E0D511F7C08920C000000000000000001F3AF3614C555C40E2E37149BC8920C00000000000000000F462DA9749555C40FF2BAD63B58920C000000000000000003330A16B47555C40C0C04704B08920C00000000000000000BD973F0246555C40BDD43011A98920C00000000000000000084FFAD843555C4022DE7DB19E8920C00000000000000000AF26E2BC3E555C403FF1836F718920C00000000000000000814E73B837555C40BFAD...,2025-04-25 09:50:43.991627+00,2025-04-25 09:50:43.991627+00,Location for Jombang District in Jember (2020),district location,0101000020E6100000A2711036FB565C408DEE9630317220C0,2020
